Content ID,User ID,Cont_Type,Category,Interests,Age,React_Type,Datetime,Sentiment,Score
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,dislike,2020-11-19 02:52:01,negative,10.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,hate,2020-09-05 16:12:45,negative,5.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,super love,2021-01-24 04:05:18,positive,75.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,intrigued,2021-01-03 16:13:36,positive,45.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,heart,2020-09-27 07:20:20,positive,60.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,heart,2020-06-20 12:57:00,positive,60.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,love,2020-07-23 10:54:37,positive,65.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,like,2021-02-24 16:29:27,positive,50.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,indifferent,2020-10-24 01:22:36,neutral,20.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,adore,2020-09-10 05:43:57,positive,72.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,hate,2020-09-14 13:06:35,negative,5.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,like,2021-03-16 02:53:07,positive,50.0
78713905-362f-4a87-9671-adab5f1e0e67,15e325b1-c221-4bf8-8010-18d76b03646e,audio,dogs,"['tennis', 'studying']",10,adore,2021-02-10 00:11:24,positive,72.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,worried,2021-04-04 21:40:54,negative,12.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,disgust,2021-02-08 05:08:45,negative,0.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,interested,2020-07-03 09:49:11,positive,30.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,peeking,2020-11-05 10:43:57,neutral,35.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,hate,2021-05-10 01:41:02,negative,5.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,want,2021-04-30 22:23:39,positive,70.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,peeking,2020-07-05 02:00:45,neutral,35.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,intrigued,2020-09-27 17:41:05,positive,45.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,adore,2020-10-11 19:59:39,positive,72.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,dislike,2020-11-08 06:30:33,negative,10.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,interested,2021-01-23 23:12:28,positive,30.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,disgust,2021-04-23 03:13:45,negative,0.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,dislike,2021-03-11 01:33:35,negative,10.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,intrigued,2020-09-27 01:57:32,positive,45.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,worried,2020-09-19 03:32:32,negative,12.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,want,2020-12-11 08:19:13,positive,70.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,heart,2020-10-05 01:52:32,positive,60.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,interested,2021-06-12 05:57:49,positive,30.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,interested,2020-06-18 11:38:25,positive,30.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,heart,2020-06-25 05:17:59,positive,60.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,heart,2020-06-24 21:24:40,positive,60.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,adore,2020-06-22 13:05:49,positive,72.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,intrigued,2021-03-06 05:51:27,positive,45.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,peeking,2020-12-21 05:52:02,neutral,35.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,peeking,2020-08-09 12:57:30,neutral,35.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,hate,2020-10-10 13:16:47,negative,5.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,worried,2021-02-06 01:15:45,negative,12.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,hate,2020-09-23 21:46:14,negative,5.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,peeking,2020-12-06 11:51:03,neutral,35.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,hate,2021-03-12 09:29:00,negative,5.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,peeking,2020-12-09 01:22:22,neutral,35.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,worried,2021-05-04 14:47:36,negative,12.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,hate,2021-02-28 02:12:39,negative,5.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,scared,2020-08-09 16:38:09,negative,15.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,super love,2020-07-08 10:33:59,positive,75.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,dislike,2021-05-12 10:32:26,negative,10.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,super love,2020-07-20 14:40:58,positive,75.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,like,2020-12-09 18:08:56,positive,50.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,like,2021-04-22 21:28:18,positive,50.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,like,2020-06-25 01:25:27,positive,50.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,heart,2020-12-28 10:15:32,positive,60.0
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,8fe167eb-3c69-459a-b32d-b030b942eab4,GIF,healthy eating,"['travel', 'food', 'technology', 'culture']",1,cherish,2020-09-26 20:12:39,positive,70.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,cherish,2020-11-23 23:23:52,positive,70.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,disgust,2020-07-15 19:23:08,negative,0.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,dislike,2021-05-07 10:48:24,negative,10.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,interested,2021-01-03 05:06:08,positive,30.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,peeking,2021-05-24 12:57:45,neutral,35.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,super love,2021-04-28 04:25:18,positive,75.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,worried,2021-05-30 22:03:32,negative,12.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,disgust,2021-02-12 16:04:02,negative,0.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,love,2020-08-06 13:05:27,positive,65.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,love,2020-09-05 13:40:37,positive,65.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,adore,2020-11-17 22:30:50,positive,72.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,peeking,2020-10-04 07:12:29,neutral,35.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,love,2020-08-07 18:37:48,positive,65.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,super love,2020-09-03 02:48:11,positive,75.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,like,2021-03-03 11:50:53,positive,50.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,adore,2020-11-21 19:43:38,positive,72.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,heart,2021-01-13 12:01:55,positive,60.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,indifferent,2020-09-18 16:47:00,neutral,20.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,disgust,2020-06-25 05:15:12,negative,0.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,cherish,2021-04-01 03:57:43,positive,70.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,scared,2020-10-28 10:48:18,negative,15.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,want,2021-06-12 12:35:57,positive,70.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,want,2021-06-04 06:51:50,positive,70.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,super love,2021-06-01 10:13:08,positive,75.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,indifferent,2021-04-13 05:39:21,neutral,20.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,intrigued,2020-07-20 11:51:35,positive,45.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,scared,2020-10-25 05:14:27,negative,15.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,scared,2020-10-03 00:44:46,negative,15.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,like,2020-08-11 00:46:08,positive,50.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,dislike,2020-07-19 16:25:40,negative,10.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,worried,2021-02-18 06:15:59,negative,12.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,worried,2020-10-26 13:41:42,negative,12.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,hate,2021-02-03 02:15:05,negative,5.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,intrigued,2020-06-27 11:08:48,positive,45.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,cherish,2020-09-26 21:14:37,positive,70.0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,video,culture,"['animals', 'travel', 'travel']",22,peeking,2021-05-20 01:32:56,neutral,35.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,disgust,2021-05-17 13:47:25,negative,0.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,intrigued,2020-07-25 09:28:22,positive,45.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,indifferent,2021-01-11 07:28:46,neutral,20.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,scared,2020-12-28 14:51:39,negative,15.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,intrigued,2020-11-19 22:02:00,positive,45.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,intrigued,2020-09-17 11:30:03,positive,45.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,want,2021-02-11 00:15:20,positive,70.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,love,2020-09-22 16:59:13,positive,65.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,interested,2020-11-19 02:03:53,positive,30.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,indifferent,2020-10-08 06:32:09,neutral,20.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,intrigued,2021-01-04 12:16:12,positive,45.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,want,2021-06-05 07:34:15,positive,70.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,interested,2020-12-21 17:41:01,positive,30.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,intrigued,2020-12-01 02:45:43,positive,45.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,hate,2020-11-19 19:37:00,negative,5.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,love,2020-10-05 08:54:39,positive,65.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,peeking,2020-10-19 17:26:39,neutral,35.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,super love,2020-06-27 06:28:56,positive,75.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,super love,2021-04-12 19:27:05,positive,75.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,scared,2020-06-20 19:08:04,negative,15.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,disgust,2021-04-29 18:04:17,negative,0.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,like,2020-08-29 14:26:09,positive,50.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,interested,2020-12-23 07:13:25,positive,30.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,interested,2020-09-22 04:48:44,positive,30.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,interested,2020-10-23 01:01:44,positive,30.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,peeking,2021-06-16 11:01:57,neutral,35.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,peeking,2021-05-27 01:38:07,neutral,35.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,indifferent,2020-11-21 14:32:59,neutral,20.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,dislike,2021-02-04 22:17:56,negative,10.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,interested,2021-05-06 14:56:10,positive,30.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,peeking,2020-09-18 23:48:05,neutral,35.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,cherish,2021-03-25 04:33:26,positive,70.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,adore,2021-06-16 08:16:48,positive,72.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,cherish,2021-04-10 22:12:09,positive,70.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,disgust,2020-12-15 03:05:33,negative,0.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,intrigued,2020-10-19 21:32:46,positive,45.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,cherish,2021-05-20 04:14:41,positive,70.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,interested,2020-08-19 21:53:27,positive,30.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,intrigued,2021-03-17 00:43:52,positive,45.0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f3eb7ee0-7788-43a0-9686-1c399260b17e,GIF,soccer,"['technology', 'food']",39,super love,2020-08-02 07:58:08,positive,75.0
